cadastre_id;code_type_voie;code_voie;code_id_commune;prefixe_section;section;numero_plan;nature_culture;nature_culture_speciale;surface_terrain
11118;1;89;1400;;AR;446;;;
11119;5;645;1395;;A;1279;;;
11120;3;6;1401;;C;1275;;;
11121;0;3585;1396;;AW;53;;;
11122;0;1290;1396;;AH;279;;;
11123;1;1950;1396;;AN;46;;;
11124;8;B006;1397;;AT;14;;;
11125;8;B001;1398;;AL;57;;;
11126;2;20;1402;;AH;867;;;
11127;0;225;1403;;ZR;476;;;
11128;0;225;1403;;ZR;476;;;
11129;0;3417;1396;;AM;684;;;
11130;0;92;1399;;AK;1;;;
11131;0;305;1395;;AT;64;;;
11132;0;2370;1396;;AX;221;;;
11133;0;3300;1396;;BE;1092;;;
11134;1;900;1396;;AR;608;;;
11135;0;3600;1396;;AZ;12;;;
11136;0;3810;1396;;AN;61;;;
11137;0;1402;1404;;IP;66;;;
11138;0;430;1405;;AE;189;;;
11139;4;1230;1405;;AD;819;;;
11140;0;349;1404;;IP;67;;;
11141;0;573;1404;;DY;296;;;
11142;0;1022;1405;;AL;196;;;
11143;15;1380;1404;;EW;7;;;
11144;0;1323;1404;;IW;69;;;
11145;0;1313;1404;;KK;128;;;
11146;15;690;1404;;IW;200;;;
11147;0;830;1404;;ER;36;;;
11148;0;445;1404;;IO;69;;;
11149;0;2926;1406;;EY;405;;;
11150;2;121;1407;;C;759;;;
11151;12;940;1408;;AI;927;;;
11152;1;2617;1406;;HM;212;;;
11153;8;B178;1409;;AI;677;;;
11154;2;121;1407;;C;759;;;
11155;8;B080;1410;;D;551;;;
11156;0;3340;1406;;EW;726;;;
11157;2;121;1407;;C;759;;;
11158;8;B178;1409;;AI;677;;;
11159;8;B178;1409;;AI;677;;;
11160;0;2926;1406;;EY;405;;;
11161;0;560;1406;;EV;94;;;
11162;0;2315;1406;;LA;242;;;
11163;0;2400;1406;;EW;935;;;
11164;0;2980;1406;;EW;1092;;;
11165;0;2926;1406;;EY;405;;;
11166;0;1750;1406;;HM;94;;;
11167;0;2315;1406;;LA;242;;;
11168;1;2617;1406;;HM;212;;;
11169;0;1440;1406;;EW;1091;;;
11170;0;5610;1406;;EX;122;;;
11171;0;24;1406;;ET;303;S;;176
11172;0;2690;1406;;EW;1148;;;
11173;1;4385;1406;;HR;291;;;
11174;1;2180;1406;;EM;407;;;
11175;10;885;1411;;BP;715;;;
11176;1;380;1412;;AM;375;;;
11177;0;82;1413;;I;673;;;
11178;0;992;1411;;AY;82;;;
11179;15;710;1414;;A;2061;;;
11180;1;50;1415;14;B;712;;;
11181;12;819;1414;;D;1398;;;
11182;0;56;1411;;AZ;616;;;
11183;12;745;1414;;D;1572;;;
11184;0;560;1414;;D;290;;;
11185;15;1240;1411;;BC;117;;;
11186;5;552;1411;;BC;315;;;
11187;0;992;1411;;AY;82;;;
11188;0;1120;1411;;AR;216;;;
11189;1;22;1416;;AC;60;;;
11190;15;710;1414;;D;1425;;;
11191;2;750;1414;;C;1839;;;
11192;15;710;1414;;D;1425;;;
11193;10;885;1411;;BP;715;;;
11194;1;380;1412;;AL;288;;;
11195;43;1025;1411;;AT;99;;;
11196;8;B485;1417;;ZO;103;;;
11197;0;5050;1418;;CS;534;;;
11198;0;6450;1419;;BK;724;;;
11199;0;4950;1419;;BY;827;;;
11200;1;135;1420;;AI;954;;;
11201;0;410;1418;;DK;606;;;
11202;0;280;1419;;BZ;289;;;
11203;9;58;1421;;ZW;572;;;
11204;0;181;1422;;AL;812;;;
11205;0;140;1423;;AI;141;;;
11206;0;6382;1418;;CT;449;;;
11207;0;4650;1419;;BY;840;;;
11208;0;3360;1419;;DK;448;;;
11209;0;8070;1418;;CV;721;;;
11210;0;5665;1418;;CW;339;;;
11211;1;771;1424;;AD;1203;;;
11212;0;2921;1419;;BK;724;;;
11213;15;4170;1418;;CT;346;;;
11214;18;A130;1418;;DR;126;;;
11215;0;3820;1419;;CZ;701;;;
11216;0;2150;1419;;BT;33;;;
11217;0;1010;1419;;BS;37;;;
11218;0;1522;1418;;CX;841;;;
11219;1;4315;1418;;DZ;97;;;
11220;0;410;1418;;DK;606;;;
11221;0;6450;1419;;BK;851;;;
11222;0;6195;1418;;DZ;109;;;
11223;0;121;1425;;AM;1334;;;
11224;0;2660;1418;;DL;734;;;
11225;0;37;1420;;AK;839;;;
11226;3;81;1425;;BB;70;;;
11227;0;6930;1419;;BS;334;;;
11228;0;5295;1418;;CW;339;;;
11229;0;146;1426;;AA;308;;;
11230;0;5880;1419;;BT;42;;;
11231;0;280;1419;;BZ;289;;;
11232;51;157;1423;;ZH;775;;;
11233;0;353;1422;;AI;397;;;
11234;0;5235;1418;;EH;241;;;
11235;3;159;1425;;ZH;462;;;
11236;15;2883;1418;;CP;426;;;
11237;0;118;1421;;C;2368;;;
11238;0;38;1420;;BD;889;;;
11239;0;7400;1418;;CP;62;;;
11240;0;6150;1418;;DP;95;;;
11241;0;5420;1419;;BW;106;;;
11242;0;253;1419;;BK;906;;;
11243;0;2250;1418;;CV;147;S;;151
11244;18;A130;1418;;DR;126;;;
11245;3;91;1423;;AA;13;;;
11246;0;5840;1419;;BC;10;;;
11247;0;127;1420;;AD;168;;;
11248;0;5510;1418;;CY;679;;;
11249;1;69;1427;;AD;194;;;
11250;0;5840;1419;;BC;8;;;
11251;15;2920;1418;;DO;427;;;
11252;0;7430;1418;;DL;122;;;
11253;1;5938;1419;;BZ;127;;;
11254;0;7290;1419;;DH;180;;;
11255;0;183;1427;;AK;292;;;
11256;0;320;1420;;AV;369;;;
11257;1;2000;1418;;CY;201;;;
11258;0;1480;1419;;BL;80;;;
11259;15;480;1419;;BO;83;;;
11260;0;5880;1419;;BS;62;;;
11261;15;7320;1419;;BP;147;;;
11262;0;6790;1419;;BM;98;;;
11263;0;6382;1418;;CT;449;;;
11264;0;540;1419;;BZ;641;;;
11265;0;3820;1419;;CZ;11;;;
11266;0;7310;1419;;BV;96;;;
11267;9;58;1421;;ZW;570;;;
11268;0;7180;1419;;BS;169;;;
11269;0;4650;1419;;BY;840;;;
11270;0;1019;1428;238;AA;532;;;
11271;0;5070;1419;;BR;393;;;
11272;0;280;1419;;BZ;289;;;
11273;15;4380;1418;;DP;84;;;
11274;51;205;1418;;DN;405;;;
11275;0;4770;1419;;BZ;133;;;
11276;0;2400;1419;;BW;78;;;
11277;0;6120;1419;;BT;16;;;
11278;51;1323;1418;;DZ;721;;;
11279;0;7850;1419;;BS;110;;;
11280;0;3240;1418;;DK;221;;;
11281;0;1010;1419;;BR;79;;;
11282;0;5028;1418;;EH;470;;;
11283;0;2320;1419;;DH;388;;;
11284;3;91;1423;;AA;14;;;
11285;0;7180;1419;;BS;163;;;
11286;12;229;1429;337;AA;42;;;
11287;18;A475;1419;;CI;8;;;
11288;0;1970;1419;;BR;82;;;
11289;0;7270;1418;;CK;990;;;
11290;0;6450;1419;;BK;851;;;
11291;15;2883;1418;;CP;427;;;
11292;0;46;1424;;AE;1115;;;
11293;0;181;1422;;AL;812;;;
11294;0;3872;1418;;CT;430;;;
11295;0;6150;1418;;DP;95;;;
11296;0;6382;1418;;CT;449;;;
11297;12;4970;1419;;BR;118;;;
11298;0;2620;1418;;CY;840;;;
11299;0;6382;1418;;CT;449;;;
11300;15;7320;1419;;BW;259;;;
11301;5;455;1422;;AN;800;;;
11302;0;140;1423;;AI;141;;;
11303;0;2620;1418;;CY;903;;;
11304;0;220;1430;;AB;573;;;
11305;0;7330;1419;;HI;23;;;
11306;0;6643;1419;;AL;714;;;
11307;0;880;1419;;AN;695;;;
11308;0;7590;1419;;HK;459;;;
11309;0;2950;1418;;EX;437;;;
11310;0;7260;1419;;HO;332;;;
11311;0;3390;1419;;HK;23;;;
11312;1;615;1431;;BD;258;;;
11313;0;4050;1419;;AO;78;;;
11314;1;3500;1418;;EY;568;;;
11315;1;958;1431;;AY;545;;;
11316;0;580;1419;;AN;693;;;
11317;1;824;1431;;AS;329;;;
11318;0;580;1419;;AN;732;;;
11319;1;958;1431;;AY;590;;;
11320;0;4840;1419;;AO;468;;;
11321;0;7260;1419;;HO;466;;;
11322;0;6642;1419;;AN;813;;;
11323;0;7910;1419;;AO;100;;;
11324;0;3390;1419;;HK;23;;;
11325;8;34;1432;;AD;101;;;
11326;0;5630;1418;;EY;302;;;
11327;0;6158;1418;;HX;191;;;
11328;0;626;1431;;BD;290;;;
11329;0;140;1433;;AC;169;;;
11330;1;3500;1418;;EV;169;;;
11331;0;1750;1419;;HM;178;;;
11332;0;5550;1419;;AP;108;;;
11333;2;150;1433;;AV;174;;;
11334;1;480;1431;;AX;6;;;
11335;12;5850;1419;;AO;32;;;
11336;0;7710;1419;;HO;45;;;
11337;0;3883;1419;;AL;546;;;
11338;0;3775;1418;;HY;90;;;
11339;0;5630;1418;;EY;216;;;
11340;0;5630;1418;;EY;302;;;
11341;18;A018;1434;;AR;178;;;
11342;0;3938;1418;;IP;194;;;
11343;0;7330;1419;;HI;23;;;
11344;0;140;1430;;AD;107;;;
11345;21;395;1431;;BE;174;;;
11346;0;195;1434;;AM;165;;;
11347;1;958;1431;;AY;545;;;
11348;0;3775;1418;;HY;90;;;
11349;0;1390;1419;;HK;115;;;
11350;1;958;1431;;AZ;82;;;
11351;0;7330;1419;;HI;23;;;
11352;0;1750;1419;;HM;67;;;
11353;1;610;1431;;BI;103;;;
11354;0;5630;1418;;EY;281;;;
11355;0;4310;1419;;AN;547;;;
11356;1;8107;1419;;EZ;437;;;
11357;0;7260;1419;;AN;12;;;
11358;51;1827;1418;;EY;568;;;
11359;0;6810;1419;;HS;14;;;
11360;0;7190;1419;;HM;238;;;
11361;8;B290;1431;;ZE;19;;;
11362;0;2220;1419;;HO;119;;;
11363;0;7190;1419;;EZ;94;;;
11364;12;3660;1419;;HK;137;;;
11365;5;1110;1431;;AS;792;;;
11366;0;3390;1419;;HK;43;;;
11367;15;2380;1419;;HL;173;;;
11368;0;3775;1418;;HY;90;;;
11369;2;16;1431;;AT;403;;;
11370;0;780;1418;;EY;378;;;
11371;1;3931;1435;;DE;106;;;
11372;8;A080;1435;;AB;593;;;
11373;0;2467;1435;;BO;249;;;
11374;0;940;1436;;AI;317;;;
11375;15;2110;1435;;AS;48;;;
11376;0;4305;1435;;BV;389;;;
11377;0;1500;1435;;AK;685;;;
11378;0;4630;1435;;BY;611;;;
11379;0;180;1437;;AC;165;;;
11380;12;3435;1438;375;AC;174;;;
11381;0;3110;1435;;AI;236;;;
11382;0;1516;1435;;BO;151;;;
11383;0;3252;1435;;AK;600;;;
11384;0;1764;1436;;AD;573;;;
11385;1;977;1439;;AM;408;;;
11386;0;4764;1435;;CV;414;;;
11387;0;3968;1435;;BO;249;;;
11388;1;9;1435;;AH;538;;;
11389;0;1130;1439;;AB;300;;;
11390;1;3931;1435;;DE;106;;;
11391;2;4054;1435;;BC;291;;;
11392;0;220;1440;;AL;487;;;
11393;0;2320;1435;;AB;490;;;
11394;0;1665;1435;;BC;291;;;
11395;2;3607;1435;;BP;185;;;
11396;0;4730;1435;;AC;574;;;
11397;0;3660;1435;;BP;359;;;
11398;35;2739;1435;;BO;593;;;
11399;1;2840;1435;;AI;66;;;
11400;0;2570;1435;;BK;568;;;
11401;0;6;1435;;BO;233;;;
11402;0;2375;1441;287;DA;299;;;
11403;12;240;1441;;AP;46;;;
11404;0;2330;1441;;AP;62;;;
11405;0;1985;1441;16;AE;338;;;
11406;0;2440;1441;;AR;78;;;
11407;0;371;1441;;AI;413;;;
11408;0;860;1441;;AS;26;;;
11409;0;410;1441;;AR;396;;;
11410;0;2090;1441;;AR;160;;;
11411;0;770;1441;;AR;489;;;
11412;0;326;1441;293;AL;329;;;
11413;24;1630;1441;;AR;408;;;
11414;0;650;1442;;D;817;;;
11415;0;1140;1441;;BM;288;;;
11416;0;1985;1441;16;AC;649;;;
11417;0;2281;1441;;BM;288;;;
11418;0;190;1441;;AO;280;;;
11419;0;1985;1441;16;AC;649;;;
11420;2;35;1443;;E;1954;;;
11421;0;236;1444;;AB;57;;;
11422;1;432;1444;;AK;479;;;
11423;0;1015;1444;;C;1279;;;
11424;0;620;1444;;AE;274;;;
11425;0;620;1444;;AE;274;;;
11426;0;480;1444;;AB;57;;;
11427;0;315;1444;;AK;475;;;
11428;18;A045;1445;;AD;422;;;
11429;0;561;1445;;AI;207;;;
11430;1;2635;1446;;CT;158;;;
11431;0;1782;1446;;CZ;3;;;
11432;0;2900;1446;;AW;202;;;
11433;3;150;1445;;AE;94;;;
11434;0;15;1447;;A;1236;;;
11435;0;2530;1446;;AC;781;;;
11436;12;2590;1446;;AO;43;;;
11437;12;2020;1446;;AV;120;;;
11438;0;2630;1446;;CH;52;;;
11439;0;1782;1446;;AI;49;;;
11440;0;1605;1446;;CY;56;;;
11441;0;420;1448;;AE;626;;;
11442;0;142;1446;;CY;201;;;
11443;0;1330;1446;;AV;57;;;
11444;0;1350;1446;;AT;364;;;
11445;0;1800;1446;;AP;244;;;
11446;0;2900;1446;;AW;202;;;
11447;0;2612;1446;;CY;133;;;
11448;0;320;1449;;BO;203;;;
11449;1;740;1449;;BL;15;;;
11450;0;110;1450;;AP;927;;;
11451;1;70;1449;;AY;900;;;
11452;0;390;1449;;BK;126;;;
11453;18;A057;1449;;AB;267;;;
11454;0;50;1451;;AB;581;;;
11455;0;320;1449;;BN;236;;;
11456;0;1230;1449;;BI;23;;;
11457;0;330;1449;;BN;143;;;
11458;3;260;1452;;AL;74;;;
11459;0;711;1449;;AB;533;;;
11460;18;A061;1449;;AI;778;;;
11461;0;330;1449;;BN;18;;;
11462;0;390;1449;;BL;186;;;
11463;1;740;1449;;BL;38;;;
11464;0;270;1449;;BM;156;;;
11465;18;A061;1449;;AI;778;;;
11466;12;181;1453;;AB;103;;;
11467;0;1260;1452;;AI;233;;;
11468;3;260;1452;;AK;272;;;
11469;0;330;1450;;AP;696;;;
11470;1;835;1449;;BO;82;;;
11471;1;835;1449;;AY;840;;;
11472;0;293;1450;;AN;97;;;
11473;18;A061;1449;;AI;778;;;
11474;0;530;1449;;BL;200;;;
11475;3;260;1452;;AI;126;;;
11476;12;240;1454;;AB;783;;;
11477;1;70;1449;;AY;900;;;
11478;0;330;1450;;AP;27;;;
11479;12;160;1449;;AY;190;;;
11480;0;330;1449;;BM;88;;;
11481;0;1170;1449;;AX;199;;;
11482;0;220;1453;;AR;150;;;
11483;0;720;1449;;BK;197;;;
11484;5;640;1449;;BP;112;;;
11485;0;720;1449;;BM;222;;;
11486;1;1440;1455;;AL;244;;;
11487;0;1290;1449;;BM;115;;;
11488;0;320;1449;;BO;203;;;
11489;3;260;1452;;AL;159;;;
11490;0;370;1456;65;A;25;;;
11491;1;1932;1455;;AN;281;;;
11492;0;320;1449;;BN;172;;;
11493;0;1130;1457;;BE;42;;;
11494;2;2869;1458;203;AN;99;;;
11495;0;1396;1457;;BH;369;;;
11496;2;2868;1458;203;AN;99;;;
11497;0;1396;1457;;BH;369;;;
11498;24;450;1457;;AY;17;;;
11499;15;3173;1459;602;BE;1567;;;
11500;0;1460;1457;;AY;221;;;
11501;15;3173;1459;602;BE;1567;;;
11502;0;10;1457;;BI;23;;;
11503;15;3173;1459;602;BE;1567;;;
11504;0;30;1457;;AX;189;;;
11505;0;2307;1460;383;AN;153;S;;496
11506;10;1302;1457;;AC;151;;;
11507;1;1595;1460;383;AI;160;;;
11508;0;1980;1457;;BE;418;;;
11509;0;1020;1457;;BC;103;;;
11510;15;3173;1459;602;BE;1567;;;
11511;1;620;1457;;AW;7;;;
11512;0;2419;1460;383;AI;159;;;
11513;0;430;1457;;BE;876;;;
11514;0;2658;1461;173;BV;882;;;
11515;0;200;1457;;BD;229;;;
11516;18;A570;1460;383;AL;351;;;
11517;0;2672;1461;173;BO;55;;;
11518;1;620;1457;;AW;7;;;
11519;0;1640;1462;;AK;340;;;
11520;0;1640;1462;;AK;340;;;
11521;3;96;1463;;AS;489;;;
11522;0;150;1464;;AD;218;;;
11523;0;1870;1462;;AD;172;;;
11524;0;190;1465;;AX;200;;;
11525;0;1640;1462;;AK;340;;;
11526;0;2085;1466;;AN;435;;;
11527;0;320;1462;;AH;70;;;
11528;18;A002;1467;;BR;158;;;
11529;12;1359;1462;;AI;191;;;
11530;12;480;1468;;AI;307;;;
11531;18;A002;1467;;BR;158;;;
11532;12;338;1469;;H;562;;;
11533;0;320;1462;;AH;70;;;
11534;18;A002;1467;;BR;158;;;
11535;0;1380;1462;;AR;264;;;
11536;15;30;1462;;AD;347;;;
11537;0;1537;1462;;AL;58;;;
11538;0;1130;1462;;AK;285;;;
11539;1;430;1462;;AD;850;;;
11540;0;139;1470;;AA;661;;;
11541;15;5800;1471;;AI;352;;;
11542;1;6710;1471;;AH;186;;;
11543;0;1020;1472;;AD;689;;;
11544;15;6640;1471;;AH;519;;;
11545;15;5800;1471;;AI;352;;;
11546;1;6710;1471;;AH;186;;;
11547;8;B400;1471;;AV;33;;;
11548;8;B400;1471;;AV;19;;;
11549;8;B094;1473;;A;277;;;
11550;15;5800;1471;;AI;352;;;
11551;15;5800;1471;;AI;352;;;
11552;8;B400;1471;;AV;33;;;
11553;18;A048;1474;;AM;681;;;
11554;0;730;1474;;AM;499;;;
11555;8;B199;1475;;AC;2;;;
11556;15;1815;1476;;BM;67;;;
11557;0;180;1476;;BE;398;;;
11558;0;380;1476;;CE;324;;;
11559;0;1390;1476;;AV;216;;;
11560;0;1370;1476;;AZ;283;;;
11561;1;1993;1476;;AB;227;;;
11562;5;2660;1476;;BV;121;;;
11563;0;322;1476;;BM;211;;;
11564;0;1760;1476;;AZ;302;;;
11565;0;1200;1476;;CE;328;;;
11566;0;1770;1476;;BT;115;;;
11567;5;210;1476;;BT;126;;;
11568;0;1205;1476;;AK;531;;;
11569;1;2359;1476;;AN;202;;;
11570;1;230;1477;;AB;98;;;
11571;1;3610;1476;;AK;529;;;
11572;0;1205;1476;;AK;531;;;
11573;0;1990;1476;;BC;570;;;
11574;0;490;1476;;BE;276;;;
11575;0;2200;1476;;BC;604;;;
11576;0;2800;1476;;AH;298;;;
11577;5;1240;1476;;BM;546;;;
11578;0;1361;1476;;AK;613;;;
11579;0;2090;1476;;BC;405;;;
11580;15;1815;1476;;BM;67;;;
11581;0;580;1476;;BC;727;;;
11582;1;3610;1476;;AK;529;;;
11583;0;1205;1476;;AD;40;;;
11584;0;1185;1476;;AY;269;;;
11585;12;3000;1476;;BE;219;;;
11586;0;180;1476;;BE;398;;;
11587;0;2200;1476;;BC;353;;;
11588;0;20;1476;;BC;264;;;
11589;2;2610;1476;;AZ;410;;;
11590;0;610;1476;;BE;299;;;
11591;0;430;1476;;AT;158;;;
11592;1;230;1477;;AB;98;;;
11593;1;1440;1476;;AK;90;;;
11594;0;430;1476;;AT;163;;;
11595;1;1340;1476;;CD;9;;;
11596;15;1640;1476;;AZ;855;;;
11597;5;1240;1476;;BM;546;;;
11598;0;560;1476;;AZ;268;;;
11599;0;2735;1476;;AY;269;;;
11600;0;850;1476;;AZ;654;;;
11601;5;2660;1476;;BV;121;;;
11602;0;470;1476;;BS;58;;;
11603;12;2541;1476;;CD;217;;;
11604;1;2570;1476;;CD;85;;;
11605;0;2200;1476;;BC;171;;;
11606;1;3350;1476;;AW;271;;;
11607;0;1770;1476;;AH;559;;;
11608;0;1200;1476;;CE;328;;;
11609;0;2180;1476;;BE;87;;;
11610;0;1920;1476;;BX;268;;;
11611;0;1370;1476;;AY;250;;;
11612;0;1361;1476;;AK;613;;;
11613;1;3610;1476;;AK;13;;;
11614;0;1770;1476;;CD;229;;;
11615;1;230;1477;;AB;98;;;
11616;0;1670;1476;;BS;141;;;
11617;15;1640;1476;;AZ;855;;;
11618;5;647;1478;;ZE;110;;;
11619;0;70;1479;;AB;160;;;
11620;0;1610;1480;;AY;221;;;
11621;0;410;1480;;AZ;80;;;
11622;0;410;1480;;AZ;80;;;
11623;1;110;1480;;AX;186;;;
11624;1;280;1480;;AR;86;;;
11625;0;20;1481;;AK;113;;;
11626;12;300;1482;;BI;845;;;
11627;1;320;1482;;AI;162;;;
11628;0;665;1482;;AT;703;;;
11629;1;320;1482;;AI;96;;;
11630;0;760;1482;;BK;268;;;
11631;0;205;1483;;AO;557;;;
11632;0;340;1482;;BL;152;;;
11633;12;120;1482;;BI;407;;;
11634;0;2000;1482;;BI;509;;;
11635;0;2000;1482;;BI;509;;;
11636;0;1920;1482;;AH;64;;;
11637;1;1490;1482;;BO;947;;;
11638;0;1100;1482;;BH;59;;;
11639;1;1490;1482;;BO;947;;;
11640;0;1760;1482;;BI;238;;;
11641;1;1515;1482;;AO;552;;;
11642;0;884;1482;;BD;211;;;
11643;0;2190;1482;;BM;171;;;
11644;0;1120;1482;;BO;547;;;
11645;1;740;1482;;BK;612;;;
11646;0;1242;1482;;I;1313;;;
11647;1;1230;1482;;BK;666;;;
11648;0;1460;1482;;BL;532;;;
11649;0;1130;1482;;BE;197;;;
11650;0;2000;1482;;BI;1315;;;
11651;0;103;1484;;A;292;;;
11652;0;1120;1482;;BO;547;;;
11653;0;1130;1482;;BE;32;;;
11654;0;1010;1482;;BI;28;;;
11655;0;2042;1482;;I;1316;;;
11656;1;320;1482;;AK;137;;;
11657;0;160;1482;;BE;841;;;
11658;0;840;1482;;BD;178;;;
11659;0;300;1485;;AE;609;;;
11660;24;1160;1482;;AI;1;;;
11661;1;1750;1482;;BO;386;;;
11662;2;1975;1482;;AK;539;;;
11663;0;2120;1482;;BI;1324;;;
11664;0;590;1486;;E;383;;;
11665;0;1130;1482;;BE;197;;;
11666;1;260;1487;;AI;25;;;
11667;10;1440;1488;;IK;1347;;;
11668;0;1830;1488;;BI;265;;;
11669;0;4560;1488;;IK;586;;;
11670;0;80;1489;;AM;273;;;
11671;0;846;1488;;DK;238;;;
11672;0;194;1490;;AL;240;;;
11673;1;1240;1489;;AT;37;;;
11674;0;9040;1488;;IK;4;;;
11675;0;1030;1491;;F;3442;;;
11676;0;1435;1488;;DM;637;;;
11677;0;5270;1488;;AW;286;;;
11678;0;4080;1488;;AR;812;;;
11679;1;4900;1488;;CW;52;;;
11680;1;4010;1488;;CK;312;;;
11681;0;9020;1488;;DV;15;;;
11682;0;7150;1488;;CK;20;;;
11683;0;4360;1488;;AX;220;;;
11684;21;3590;1488;;DM;631;;;
11685;0;2192;1488;;AL;402;;;
11686;15;7550;1488;;AY;509;;;
11687;0;541;1492;;AB;491;;;
11688;46;3110;1488;;CW;81;;;
11689;0;160;1493;;AL;88;;;
11690;0;660;1489;;AE;142;;;
11691;0;20;1491;;F;3442;;;
11692;0;7160;1488;;CY;131;;;
11693;0;5920;1488;;AV;367;;;
11694;2;2003;1488;;DK;198;;;
11695;0;45;1494;;B;351;;;
11696;0;38;1495;;AD;53;;;
11697;2;1230;1496;;AM;145;;;
11698;1;7295;1488;;KN;16;;;
11699;1;5300;1488;;AV;774;;;
11700;2;416;1497;;AH;210;;;
11701;44;680;1498;;AI;464;;;
11702;0;1056;1488;;IO;383;;;
11703;21;3590;1488;;DM;631;;;
11704;0;3180;1488;;AT;374;;;
11705;0;5460;1488;;AW;319;;;
11706;15;1510;1488;;CV;841;;;
11707;2;8718;1488;;KT;179;;;
11708;1;4900;1488;;CV;981;;;
11709;0;290;1499;;AD;491;;;
11710;0;3280;1488;;AW;426;;;
11711;0;2070;1488;;IK;623;;;
11712;0;1530;1488;;HX;181;;;
11713;5;375;1493;;AE;28;;;
11714;1;4455;1488;;DH;90;;;
11715;0;550;1488;;IM;261;;;
11716;0;8224;1488;;IL;119;;;
11717;0;600;1488;;CZ;277;;;
11718;15;1510;1488;;CV;843;;;
11719;12;5700;1488;;AX;362;;;
11720;0;1590;1488;;CW;124;;;
11721;1;1020;1489;;AM;355;;;
11722;15;6750;1488;;CK;310;;;
11723;0;6485;1488;;KS;1;;;
11724;1;4455;1488;;DH;90;;;
11725;0;6230;1488;;AV;378;;;
11726;0;6230;1488;;AV;391;;;
11727;0;1590;1488;;CW;321;;;
11728;2;1230;1496;;AM;145;;;
11729;0;8870;1488;;DM;559;;;
11730;0;580;1489;;AE;114;;;
11731;0;8900;1488;;CX;326;;;
11732;15;4550;1488;;CI;77;;;
11733;0;6540;1488;;IL;607;;;
11734;0;1670;1488;;BH;1;;;
11735;21;6772;1488;;KR;4;;;
11736;0;100;1489;;AE;7;;;
11737;0;5460;1488;;AY;172;;;
11738;0;1590;1488;;CV;355;;;
11739;0;1590;1488;;CV;474;;;
11740;0;6230;1488;;AT;9;;;
11741;1;15;1500;;AO;426;;;
11742;0;60;1499;;AC;314;;;
11743;1;1120;1489;;AH;226;;;
11744;0;6260;1488;;CZ;427;;;
11745;2;788;1488;;KK;684;;;
11746;0;8640;1488;;IM;132;;;
11747;0;2192;1488;;AL;419;;;
11748;12;5894;1488;;CO;415;;;
11749;1;3320;1488;;DP;460;;;
11750;0;5270;1488;;AW;372;;;
11751;0;3000;1488;;AW;513;;;
11752;0;6830;1488;;AV;252;;;
11753;0;5090;1488;;AV;660;;;
11754;0;3090;1488;;AX;315;;;
11755;0;7790;1488;;AT;247;;;
11756;2;3045;1488;;DK;184;;;
11757;0;4560;1488;;IK;743;;;
11758;15;2830;1488;;DK;269;;;
11759;0;3000;1488;;AW;393;;;
11760;15;6790;1488;;HZ;22;;;
11761;2;788;1488;;KK;684;;;
11762;0;630;1488;;CW;268;;;
11763;0;8500;1488;;IL;353;;;
11764;0;8605;1488;;AD;829;;;
11765;0;3680;1488;;AR;470;;;
11766;12;3870;1488;;IK;387;;;
11767;1;36;1501;;AH;103;;;
11768;0;3850;1488;;CY;631;;;
11769;0;4056;1488;;BT;789;;;
11770;15;3950;1488;;IM;333;;;
11771;1;6730;1488;;IO;192;;;
11772;0;2790;1488;;AV;115;;;
11773;0;3570;1488;;AR;56;;;
11774;2;2003;1488;;DK;198;;;
11775;0;1590;1488;;CW;346;;;
11776;0;2560;1488;;CV;230;;;
11777;0;8500;1488;;IL;229;;;
11778;0;5785;1488;;EV;589;;;
11779;0;100;1488;;AO;849;;;
11780;0;3150;1488;;CW;639;;;
11781;0;500;1496;;AM;326;;;
11782;0;4620;1488;;CW;554;;;
11783;0;9040;1488;;IM;119;;;
11784;2;2287;1488;;KS;1;;;
11785;1;4900;1488;;BI;729;;;
11786;0;6740;1488;;HX;441;;;
11787;0;1590;1488;;CW;321;;;
11788;0;7100;1488;;IM;219;;;
11789;0;2630;1488;;AX;577;;;
11790;15;2830;1488;;DM;638;;;
11791;0;6485;1488;;KS;1;;;
11792;1;5300;1488;;AW;438;;;
11793;0;1550;1488;;CX;39;;;
11794;0;592;1499;;AD;690;;;
11795;0;4610;1488;;KO;49;;;
11796;3;80;1496;;AM;512;;;
11797;0;8480;1488;;DK;235;;;
11798;12;3040;1488;;IL;337;;;
11799;1;1120;1489;;AM;411;;;
11800;1;5300;1488;;AT;117;;;
11801;0;4100;1488;;CT;411;;;
11802;0;7610;1488;;AR;929;;;
11803;0;2760;1488;;AL;419;;;
11804;1;1063;1498;;AM;205;;;
11805;0;7010;1488;;AV;538;;;
11806;0;4070;1488;;AR;163;;;
11807;0;3500;1488;;CV;742;;;
11808;2;2003;1488;;DK;198;;;
11809;0;9040;1488;;IM;154;;;
11810;0;4620;1488;;CK;228;;;
11811;6;480;1489;;AE;72;;;
11812;1;4455;1488;;EK;6;;;
11813;0;8290;1488;;CK;17;;;
11814;15;4550;1488;;CI;77;;;
11815;0;2740;1488;;BI;150;;;
11816;0;6125;1488;;CN;579;;;
11817;1;4455;1488;;EK;6;;;
11818;0;1830;1488;;BI;180;;;
11819;0;660;1489;;AE;142;;;
11820;0;950;1488;;AX;693;;;
11821;0;3270;1488;;AY;412;;;
11822;0;8480;1488;;DK;184;;;
